date;global radiation in [W/m²];air temperature at 2 meters [K];PV_yield_IN_[W];PV_supply_OUT_[W];grid_supply_IN_[W];ambient_heat_IN_[W];heat_pump_power_IN_[W];room_heating_IN_[W];e_consumers_IN_[W];Server_OUT_[W];e_mobility_OUT_[W];auxiliary_energy_IN_[W];transported_energy_IN_[W];room_conditioning_IN_[W];thermal_hp_OUT;temp_server_[°C];battery_[W];electricity_UG_[W];electricity_EG_[W];electricity_1OG_[W];electricity_2OG_[W];electricity_3OG_[W]
2020-01-02 14:30:00;7000,0;273,35;7000,0;0;27361,413430876564;46209,80565716309;18483,922262865235;36967,84452573047;18483,922262865235;1848,3922262865235;11090,353357719141;7393,568905146094;7393,568905146094;27725,883394297853;64693,72792002832;6,578395382052557;10000,0;15526,494700806796;6654,212014631485;11090,353357719141;6654,212014631485;4436,141343087656
2020-01-02 14:40:00;6000,0;273,45;6000,0;0;27909,98403492631;45739,566703048244;18295,826681219296;36591,65336243859;18295,826681219296;1829,5826681219296;10977,496008731578;7318,330672487718;7318,330672487718;27443,740021828944;64035,39338426754;6,688658328682479;10000,0;15368,494412224207;6586,497605238947;10977,496008731578;6586,497605238947;4390,998403492631
2020-01-02 14:50:00;6000,0;273,45;6000,0;0;27909,98403492631;45739,566703048244;18295,826681219296;36591,65336243859;18295,826681219296;1829,5826681219296;10977,496008731578;7318,330672487718;7318,330672487718;27443,740021828944;64035,39338426754;6,688658328682479;10000,0;15368,494412224207;6586,497605238947;10977,496008731578;6586,497605238947;4390,998403492631
2020-01-02 15:00:00;5000,0;273,55;5000,0;0;28460,113208300754;45270,951258646615;18108,380503458648;36216,76100691729;18108,380503458648;1810,8380503458648;10865,028302075189;7243,352201383459;7243,352201383459;27162,570755187968;63379,33176210526;6,798540590209015;10000,0;15211,039622905262;6519,016981245113;10865,028302075189;6519,016981245113;4346,011320830075
2020-01-02 15:10:00;1000,0;273,55;1000,0;0;32460,113208300754;45270,951258646615;18108,380503458648;36216,76100691729;18108,380503458648;1810,8380503458648;10865,028302075189;7243,352201383459;7243,352201383459;27162,570755187968;63379,33176210526;6,798540590209015;10000,0;15211,039622905262;6519,016981245113;10865,028302075189;6519,016981245113;4346,011320830075
2020-01-02 15:20:00;0,0;273,65;0,0;0;33011,81264597908;44803,971506228205;17921,588602491283;35843,17720498256;17921,588602491283;1792,1588602491283;10752,95316149477;7168,635440996513;7168,635440996513;26882,38290373692;62725,56010871949;6,90803931009939;10000,0;15054,134426092676;6451,771896896862;10752,95316149477;6451,771896896862;4301,181264597908
2020-01-02 15:30:00;0,0;273,75;0,0;0;32565,09405077668;44338,63963622571;17735,455854490283;35470,911708980566;17735,455854490283;1773,5455854490283;10641,27351269417;7094,182341796113;7094,182341796113;26603,183781735424;62074,09549071599;7,017151629906813;10000,0;14897,782917771836;6384,764107616502;10641,27351269417;6384,764107616502;4256,509405077668
2020-01-02 15:40:00;0,0;273,85;0,0;0;32119,969133334234;43874,96784722316;17549,987138889264;35099,97427777853;17549,987138889264;1754,9987138889264;10529,992283333559;7019,994855555706;7019,994855555706;26324,980708333896;61424,954986112425;7,1258746892731395;10000,0;14741,98919666698;6317,995370000135;10529,992283333559;6317,995370000135;4211,996913333423
2020-01-02 15:50:00;0,0;273,85;0,0;0;32119,969133334234;43874,96784722316;17549,987138889264;35099,97427777853;17549,987138889264;1754,9987138889264;10529,992283333559;7019,994855555706;7019,994855555706;26324,980708333896;61424,954986112425;7,1258746892731395;10000,0;14741,98919666698;6317,995370000135;10529,992283333559;6317,995370000135;4211,996913333423
2020-01-02 16:00:00;0,0;273,95;0,0;0;31676,44961208498;43412,96834592185;17365,18733836874;34730,374676737476;17365,18733836874;1736,5187338368742;10419,112403021245;6946,074935347497;6946,074935347497;26047,78100755311;60778,15568429059;7,234205625936873;10000,0;14586,757364229741;6251,467441812747;10419,112403021245;6251,467441812747;4167,644961208498
2020-01-02 16:10:00;0,0;274,05;0,0;0;31234,547213326732;42952,653347215346;17181,06133888614;34362,12267777228;17181,06133888614;1718,1061338886138;10308,636803331683;6872,424535554455;6872,424535554455;25771,592008329208;60133,714686101484;7,342141575715571;10000,0;14432,091524664354;6185,18208199901;10308,636803331683;6185,18208199901;4123,454721332673
2020-01-02 16:20:00;0,0;274,15;0,0;0;30794,27367115204;42494,035074116706;16997,614029646684;33995,22805929336;16997,614029646684;1699,7614029646684;10198,56841778801;6799,0456118586735;6799,0456118586735;25496,421044470022;59491,64910376339;7,449679672522905;10000,0;14277,995784903214;6119,141050672806;10198,56841778801;6119,141050672806;4079,427367115204
2020-01-02 16:30:00;0,0;274,25;0,0;0;30355,64072748093;42037,12575779264;16814,850303117055;33629,70060623411;16814,850303117055;1681,4850303117055;10088,910181870233;6725,940121246822;6725,940121246822;25222,275454675582;58851,97606090969;7,556817048360658;10000,0;14124,474254618326;6053,34610912214;10088,910181870233;6053,34610912214;4035,564072748093
2020-01-02 16:40:00;0,0;274,25;0,0;0;30355,64072748093;42037,12575779264;16814,850303117055;33629,70060623411;16814,850303117055;1681,4850303117055;10088,910181870233;6725,940121246822;6725,940121246822;25222,275454675582;58851,97606090969;7,556817048360658;10000,0;14124,474254618326;6053,34610912214;10088,910181870233;6053,34610912214;4035,564072748093
2020-01-02 16:50:00;0,0;274,35;0,0;0;29918,660132054356;41581,93763755662;16632,77505502265;33265,5501100453;16632,77505502265;1663,2775055022648;9979,665033013589;6653,110022009059;6653,110022009059;24949,162582533972;58214,71269257927;7,663550833320336;10000,0;13971,531046219025;5987,799019808153;9979,665033013589;5987,799019808153;3991,8660132054356
2020-01-02 17:00:00;0,0;274,45;0,0;0;29483,343642442924;41128,48296087804;16451,39318435122;32902,78636870243;16451,39318435122;1645,1393184351218;9870,835910610731;6580,557273740487;6580,557273740487;24677,089776526824;57579,87614522926;7,769878155581022;10000,0;13819,170274855023;5922,501546366439;9870,835910610731;5922,501546366439;3948,3343642442924
2020-01-02 17:10:00;0,0;274,55;0,0;0;29049,703024033806;40676,77398336855;16270,70959334742;32541,41918669484;16270,70959334742;1627,070959334742;9762,425756008452;6508,283837338968;6508,283837338968;24406,06439002113;56947,48357671597;7,875796141412588;10000,0;13667,396058411832;5857,455453605071;9762,425756008452;5857,455453605071;3904,9703024033806
2020-01-02 17:20:00;0,0;274,55;0,0;0;29049,703024033806;40676,77398336855;16270,70959334742;32541,41918669484;16270,70959334742;1627,070959334742;9762,425756008452;6508,283837338968;6508,283837338968;24406,06439002113;56947,48357671597;7,875796141412588;10000,0;13667,396058411832;5857,455453605071;9762,425756008452;5857,455453605071;3904,9703024033806
2020-01-02 17:30:00;0,0;274,55;0,0;0;29049,703024033806;40676,77398336855;16270,70959334742;32541,41918669484;16270,70959334742;1627,070959334742;9762,425756008452;6508,283837338968;6508,283837338968;24406,06439002113;56947,48357671597;7,875796141412588;10000,0;13667,396058411832;5857,455453605071;9762,425756008452;5857,455453605071;3904,9703024033806
2020-01-02 17:40:00;0,0;274,65;0,0;0;28617,750050037284;40226,82296878884;16090,729187515535;32181,45837503107;16090,729187515535;1609,0729187515535;9654,437512509321;6436,291675006214;6436,291675006214;24136,093781273303;56317,55215630437;7,981301915174079;10000,0;13516,21251751305;5792,662507505593;9654,437512509321;5792,662507505593;3861,7750050037284
2020-01-02 17:50:00;0,0;274,65;0,0;0;28617,750050037284;40226,82296878884;16090,729187515535;32181,45837503107;16090,729187515535;1609,0729187515535;9654,437512509321;6436,291675006214;6436,291675006214;24136,093781273303;56317,55215630437;7,981301915174079;10000,0;13516,21251751305;5792,662507505593;9654,437512509321;5792,662507505593;3861,7750050037284
2020-01-02 18:00:00;0,0;274,65;0,0;0;28617,750050037284;40226,82296878884;16090,729187515535;32181,45837503107;16090,729187515535;1609,0729187515535;9654,437512509321;6436,291675006214;6436,291675006214;24136,093781273303;56317,55215630437;7,981301915174079;10000,0;13516,21251751305;5792,662507505593;9654,437512509321;5792,662507505593;3861,7750050037284
2020-01-02 18:10:00;0,0;274,75;0,0;0;28187,496501478017;39778,6421890396;15911,45687561584;31822,91375123168;15911,45687561584;1591,145687561584;9546,874125369504;6364,582750246336;6364,582750246336;23867,18531342376;55690,09906465544;8,086392599315865;10000,0;13365,623775517306;5728,124475221703;9546,874125369504;5728,124475221703;3818,7496501478017
2020-01-02 18:20:00;0,0;274,75;0,0;0;28187,496501478017;39778,6421890396;15911,45687561584;31822,91375123168;15911,45687561584;1591,145687561584;9546,874125369504;6364,582750246336;6364,582750246336;23867,18531342376;55690,09906465544;8,086392599315865;10000,0;13365,623775517306;5728,124475221703;9546,874125369504;5728,124475221703;3818,7496501478017
2020-01-02 18:30:00;0,0;274,85;0,0;0;27758,954167214688;39332,24392418197;15732,897569672787;31465,795139345573;15732,897569672787;1573,2897569672787;9439,738541803672;6293,159027869115;6293,159027869115;23599,34635450918;55065,14149385475;8,191065314374823;10000,0;13215,63395852514;5663,843125082203;9439,738541803672;5663,843125082203;3775,895416721469
2020-01-02 18:40:00;0,0;275,05;0,0;0;26907,050336110842;38444,84410011546;15377,937640046184;30755,875280092365;15377,937640046184;1537,7937640046184;9226,76258402771;6151,175056018474;6151,175056018474;23066,906460069273;53822,78174016164;8,399145309841446;10000,0;12917,467617638795;5536,057550416626;9226,76258402771;5536,057550416626;3690,705033611084
2020-01-02 18:50:00;0,0;274,95;0,0;0;27332,13484392909;38887,640462426134;15555,056184970454;31110,112369940907;15555,056184970454;1555,5056184970454;9333,033710982272;6222,022473988181;6222,022473988181;23332,58427745568;54442,69664739659;8,295317178977022;10000,0;13066,247195375181;5599,820226589363;9333,033710982272;5599,820226589363;3733,213484392909
2020-01-02 19:00:00;0,0;275,25;0,0;0;26062,13302397664;37564,721899975666;15025,888759990266;30051,777519980533;15025,888759990266;1502,5888759990266;9015,53325599416;6010,355503996107;6010,355503996107;22538,8331399854;52590,61065996593;8,605518827672384;10000,0;12621,746558391824;5409,319953596496;9015,53325599416;5409,319953596496;3606,213302397664
2020-01-02 19:10:00;0,0;275,15;0,0;0;26483,71245608141;38003,86714175147;15201,546856700588;30403,093713401177;15201,546856700588;1520,1546856700588;9120,928114020353;6080,618742680235;6080,618742680235;22802,320285050882;53205,41399845206;8,502546821774118;10000,0;12769,299359628494;5472,556868412212;9120,928114020353;5472,556868412212;3648,371245608141
2020-01-02 19:20:00;0,0;275,15;0,0;0;26483,71245608141;38003,86714175147;15201,546856700588;30403,093713401177;15201,546856700588;1520,1546856700588;9120,928114020353;6080,618742680235;6080,618742680235;22802,320285050882;53205,41399845206;8,502546821774118;10000,0;12769,299359628494;5472,556868412212;9120,928114020353;5472,556868412212;3648,371245608141
2020-01-02 19:30:00;0,0;275,35;0,0;0;25642,32386777294;37127,42069559681;14850,968278238724;29701,93655647745;14850,968278238724;1485,0968278238724;8910,580966943235;5940,38731129549;5940,38731129549;22276,452417358087;51978,388973835536;8,708058438518512;10000,0;12474,813353720529;5346,348580165941;8910,580966943235;5346,348580165941;3564,232386777294
2020-01-02 19:40:00;0,0;275,45;0,0;0;25224,296823254554;36691,97585755683;14676,79034302273;29353,58068604546;14676,79034302273;1467,679034302273;8806,074205813638;5870,716137209092;5870,716137209092;22015,185514534096;51368,76620057956;8,810162763387671;10000,0;12328,503888139094;5283,644523488183;8806,074205813638;5283,644523488183;3522,4296823254554
2020-01-02 19:50:00;0,0;275,85;0,0;0;23570,246751490777;34969,007032802896;13987,602813121157;27975,205626242314;13987,602813121157;1398,7602813121157;8392,561687872694;5595,041125248463;5595,041125248463;20981,404219681735;48956,60984592405;9,214169317728684;10000,0;11749,586363021772;5035,5370127236165;8392,561687872694;5035,5370127236165;3357,0246751490777
2020-01-02 20:00:00;0,0;276,05;0,0;0;22754,2226910693;34118,98196986385;13647,592787945541;27295,185575891082;13647,592787945541;1364,7592787945541;8188,555672767325;5459,0371151782165;5459,0371151782165;20471,38918191831;47766,574757809394;9,413485574556807;10000,0;11463,977941874255;4913,133403660395;8188,555672767325;4913,133403660395;3275,42226910693
2020-01-02 20:10:00;0,0;276,35;0,0;0;21544,205224920734;32858,54710929243;13143,418843716972;26286,83768743394;13143,418843716972;1314,3418843716972;7886,051306230183;5257,367537486789;5257,367537486789;19715,128265575455;46001,9659530094;9,709035869881204;10000,0;11040,471828722257;4731,63078373811;7886,051306230183;4731,63078373811;3154,4205224920734
2020-01-02 20:20:00;0,0;276,85;0,0;0;19565,68658343458;30797,59019107769;12319,036076431075;24638,07215286215;12319,036076431075;1231,9036076431075;7391,421645858645;4927,61443057243;4927,61443057243;18478,554114646613;43116,626267508764;10,192294818743566;10000,0;10347,990304202103;4434,852987515187;7391,421645858645;4434,852987515187;2956,568658343458
2020-01-02 20:30:00;0,0;277,25;0,0;0;18018,090730978292;29185,511178102388;11674,204471240955;23348,40894248191;11674,204471240955;1167,4204471240955;7004,522682744573;4669,681788496382;4669,681788496382;17511,306706861433;40859,71564934334;10,570299619527251;10000,0;9806,331755842402;4202,713609646744;7004,522682744573;4202,713609646744;2801,8090730978292
2020-01-02 20:40:00;0,0;277,65;0,0;0;16502,630680028233;27606,906958362742;11042,762783345097;22085,525566690194;11042,762783345097;1104,2762783345097;6625,657670007058;4417,105113338039;4417,105113338039;16564,144175017645;38649,66974170784;10,940455157063619;10000,0;9275,920738009881;3975,394602004235;6625,657670007058;3975,394602004235;2650,2630680028233
2020-01-02 20:50:00;0,0;277,65;0,0;0;16502,630680028233;27606,906958362742;11042,762783345097;22085,525566690194;11042,762783345097;1104,2762783345097;6625,657670007058;4417,105113338039;4417,105113338039;16564,144175017645;38649,66974170784;10,940455157063619;10000,0;9275,920738009881;3975,394602004235;6625,657670007058;3975,394602004235;2650,2630680028233
2020-01-02 21:00:00;0,0;277,85;0,0;0;15757,191581111692;26830,407896991346;10732,163158796538;21464,326317593077;10732,163158796538;1073,2163158796538;6439,297895277923;4292,865263518615;4292,865263518615;16098,244738194808;37562,571055787885;11,122530831171357;10000,0;9015,017053389092;3863,578737166754;6439,297895277923;3863,578737166754;2575,7191581111692
2020-01-02 21:10:00;0,0;277,85;0,0;0;15757,191581111692;26830,407896991346;10732,163158796538;21464,326317593077;10732,163158796538;1073,2163158796538;6439,297895277923;4292,865263518615;4292,865263518615;16098,244738194808;37562,571055787885;11,122530831171357;10000,0;9015,017053389092;3863,578737166754;6439,297895277923;3863,578737166754;2575,7191581111692
2020-01-02 21:20:00;0,0;277,85;0,0;0;15757,191581111692;26830,407896991346;10732,163158796538;21464,326317593077;10732,163158796538;1073,2163158796538;6439,297895277923;4292,865263518615;4292,865263518615;16098,244738194808;37562,571055787885;11,122530831171357;10000,0;9015,017053389092;3863,578737166754;6439,297895277923;3863,578737166754;2575,7191581111692
2020-01-02 21:30:00;0,0;277,95;0,0;0;15387,586838752031;26445,402957033366;10578,161182813346;21156,322365626693;10578,161182813346;1057,8161182813346;6346,896709688008;4231,264473125339;4231,264473125339;15867,24177422002;37023,56413984671;11,212807867506536;10000,0;8885,655393563211;3808,1380258128047;6346,896709688008;3808,1380258128047;2538,758683875203
2020-01-02 21:40:00;0,0;277,95;0,0;0;15387,586838752031;26445,402957033366;10578,161182813346;21156,322365626693;10578,161182813346;1057,8161182813346;6346,896709688008;4231,264473125339;4231,264473125339;15867,24177422002;37023,56413984671;11,212807867506536;10000,0;8885,655393563211;3808,1380258128047;6346,896709688008;3808,1380258128047;2538,758683875203
2020-01-02 21:50:00;0,0;277,95;0,0;0;15387,586838752031;26445,402957033366;10578,161182813346;21156,322365626693;10578,161182813346;1057,8161182813346;6346,896709688008;4231,264473125339;4231,264473125339;15867,24177422002;37023,56413984671;11,212807867506536;10000,0;8885,655393563211;3808,1380258128047;6346,896709688008;3808,1380258128047;2538,758683875203
2020-01-02 22:00:00;0,0;278,05;0,0;0;15020,074684078281;26062,577795914876;10425,03111836595;20850,0622367319;10425,03111836595;1042,503111836595;6255,01867101957;4170,01244734638;4170,01244734638;15637,546677548926;36487,60891428083;11,302573783196049;10000,0;8757,026139427398;3753,011202611742;6255,01867101957;3753,011202611742;2502,007468407828
2020-01-02 22:10:00;0,0;277,95;0,0;0;15387,586838752031;26445,402957033366;10578,161182813346;21156,322365626693;10578,161182813346;1057,8161182813346;6346,896709688008;4231,264473125339;4231,264473125339;15867,24177422002;37023,56413984671;11,212807867506536;10000,0;8885,655393563211;3808,1380258128047;6346,896709688008;3808,1380258128047;2538,758683875203
2020-01-02 22:20:00;0,0;278,25;0,0;0;14291,376333478547;25303,517014040153;10121,406805616061;20242,813611232123;10121,406805616061;1012,1406805616061;6072,844083369637;4048,5627222464245;4048,5627222464245;15182,110208424092;35424,923819656215;11,480560480700223;10000,0;8501,981716717492;3643,706450021782;6072,844083369637;3643,706450021782;2429,1376333478547
2020-01-02 22:30:00;0,0;278,25;0,0;0;14291,376333478547;25303,517014040153;10121,406805616061;20242,813611232123;10121,406805616061;1012,1406805616061;6072,844083369637;4048,5627222464245;4048,5627222464245;15182,110208424092;35424,923819656215;11,480560480700223;10000,0;8501,981716717492;3643,706450021782;6072,844083369637;3643,706450021782;2429,1376333478547
2020-01-02 22:40:00;0,0;278,35;0,0;0;13930,214255003375;24927,306515628516;9970,922606251406;19941,845212502813;9970,922606251406;997,0922606251406;5982,553563750844;3988,3690425005625;3988,3690425005625;14956,38390937711;34898,22912187992;11,56877537175718;10000,0;8375,574989251181;3589,5321382505063;5982,553563750844;3589,5321382505063;2393,0214255003375
2020-01-02 22:50:00;0,0;278,45;0,0;0;13571,192999058985;24553,326040686443;9821,330416274577;19642,660832549154;9821,330416274577;982,1330416274577;5892,798249764746;3928,532166509831;3928,532166509831;14731,995624411866;34374,65645696102;11,656467360666927;10000,0;8249,917549670645;3535,678949858848;5892,798249764746;3535,678949858848;2357,1192999058985
2020-01-02 23:00:00;0,0;278,35;0,0;0;13930,214255003375;24927,306515628516;9970,922606251406;19941,845212502813;9970,922606251406;997,0922606251406;5982,553563750844;3988,3690425005625;3988,3690425005625;14956,38390937711;34898,22912187992;11,56877537175718;10000,0;8375,574989251181;3589,5321382505063;5982,553563750844;3589,5321382505063;2393,0214255003375
2020-01-02 23:10:00;0,0;278,35;0,0;0;13930,214255003375;24927,306515628516;9970,922606251406;19941,845212502813;9970,922606251406;997,0922606251406;5982,553563750844;3988,3690425005625;3988,3690425005625;14956,38390937711;34898,22912187992;11,56877537175718;10000,0;8375,574989251181;3589,5321382505063;5982,553563750844;3589,5321382505063;2393,0214255003375
2020-01-02 23:20:00;0,0;278,35;0,0;0;13930,214255003375;24927,306515628516;9970,922606251406;19941,845212502813;9970,922606251406;997,0922606251406;5982,553563750844;3988,3690425005625;3988,3690425005625;14956,38390937711;34898,22912187992;11,56877537175718;10000,0;8375,574989251181;3589,5321382505063;5982,553563750844;3589,5321382505063;2393,0214255003375
2020-01-02 23:30:00;0,0;278,35;0,0;0;13930,214255003375;24927,306515628516;9970,922606251406;19941,845212502813;9970,922606251406;997,0922606251406;5982,553563750844;3988,3690425005625;3988,3690425005625;14956,38390937711;34898,22912187992;11,56877537175718;10000,0;8375,574989251181;3589,5321382505063;5982,553563750844;3589,5321382505063;2393,0214255003375
2020-01-02 23:40:00;0,0;278,35;0,0;0;13930,214255003375;24927,306515628516;9970,922606251406;19941,845212502813;9970,922606251406;997,0922606251406;5982,553563750844;3988,3690425005625;3988,3690425005625;14956,38390937711;34898,22912187992;11,56877537175718;10000,0;8375,574989251181;3589,5321382505063;5982,553563750844;3589,5321382505063;2393,0214255003375
2020-01-02 23:50:00;0,0;278,35;0,0;0;13930,214255003375;24927,306515628516;9970,922606251406;19941,845212502813;9970,922606251406;997,0922606251406;5982,553563750844;3988,3690425005625;3988,3690425005625;14956,38390937711;34898,22912187992;11,56877537175718;10000,0;8375,574989251181;3589,5321382505063;5982,553563750844;3589,5321382505063;2393,0214255003375
2020-01-03 00:00:00;0,0;278,35;0,0;0;13930,214255003375;24927,306515628516;9970,922606251406;19941,845212502813;9970,922606251406;997,0922606251406;5982,553563750844;3988,3690425005625;3988,3690425005625;14956,38390937711;34898,22912187992;11,56877537175718;10000,0;8375,574989251181;3589,5321382505063;5982,553563750844;3589,5321382505063;2393,0214255003375
2020-01-03 00:10:00;0,0;278,55;0,0;0;13214,324643928558;24181,588170758914;9672,635268303566;19345,27053660713;9672,635268303566;967,2635268303566;5803,581160982139;3869,0541073214263;3869,0541073214263;14508,952902455349;33854,22343906248;11,74363349727357;10000,0;8125,013625374994;3482,1486965892836;5803,581160982139;3482,1486965892836;2321,4324643928558
2020-01-03 00:20:00;0,0;278,55;0,0;0;13214,324643928558;24181,588170758914;9672,635268303566;19345,27053660713;9672,635268303566;967,2635268303566;5803,581160982139;3869,0541073214263;3869,0541073214263;14508,952902455349;33854,22343906248;11,74363349727357;10000,0;8125,013625374994;3482,1486965892836;5803,581160982139;3482,1486965892836;2321,4324643928558
2020-01-03 00:30:00;0,0;278,55;0,0;0;13214,324643928558;24181,588170758914;9672,635268303566;19345,27053660713;9672,635268303566;967,2635268303566;5803,581160982139;3869,0541073214263;3869,0541073214263;14508,952902455349;33854,22343906248;11,74363349727357;10000,0;8125,013625374994;3482,1486965892836;5803,581160982139;3482,1486965892836;2321,4324643928558
2020-01-03 00:40:00;0,0;278,65;0,0;0;12859,62127570092;23812,10549552179;9524,842198208717;19049,684396417433;9524,842198208717;952,4842198208717;5714,90531892523;3809,9368792834866;3809,9368792834866;14287,263297313075;33336,94769373051;11,83027082951466;10000,0;8000,867446495321;3428,943191355138;5714,90531892523;3428,943191355138;2285,962127570092
2020-01-03 00:50:00;0,0;278,75;0,0;0;12507,094988274912;23444,890612786367;9377,956245114547;18755,912490229093;9377,956245114547;937,7956245114547;5626,773747068728;3751,1824980458186;3751,1824980458186;14066,93436767182;32822,84685790091;11,916376403420134;10000,0;7877,483245896218;3376,064248241237;5626,773747068728;3376,064248241237;2250,709498827491
2020-01-03 01:00:00;0,0;278,95;0,0;0;11808,622070660931;22717,31465693847;9086,925862775388;18173,851725550776;9086,925862775388;908,6925862775388;5452,155517665233;3634,770345110155;3634,770345110155;13630,388794163082;31804,240519713858;12,086980450760027;10000,0;7633,017724731325;3271,2933105991397;5452,155517665233;3271,2933105991397;2180,862207066093
2020-01-03 01:10:00;0,0;279,05;0,0;0;11462,699667394918;22356,97882020304;8942,791528081216;17885,58305616243;8942,791528081216;894,2791528081216;5365,6749168487295;3577,1166112324863;3577,1166112324863;13414,187292121824;31299,770348284255;12,171473006698093;10000,0;7511,94488358822;3219,4049501092377;5365,6749168487295;3219,4049501092377;2146,269966739492
2020-01-03 01:20:00;0,0;279,05;0,0;0;11462,699667394918;22356,97882020304;8942,791528081216;17885,58305616243;8942,791528081216;894,2791528081216;5365,6749168487295;3577,1166112324863;3577,1166112324863;13414,187292121824;31299,770348284255;12,171473006698093;10000,0;7511,94488358822;3219,4049501092377;5365,6749168487295;3219,4049501092377;2146,269966739492
2020-01-03 01:30:00;0,0;279,35;0,0;0;10438,334205695719;21289,931464266374;8515,97258570655;17031,9451714131;8515,97258570655;851,597258570655;5109,58355142393;3406,38903428262;3406,38903428262;12773,958878559824;29805,904049972924;12,42167725845072;10000,0;7153,416971993502;3065,750130854358;5109,58355142393;3065,750130854358;2043,833420569572
2020-01-03 01:40:00;0,0;279,25;0,0;0;10777,54359797982;21643,27458122898;8657,309832491592;17314,619664983184;8657,309832491592;865,7309832491592;5194,385899494955;3462,9239329966367;3462,9239329966367;12985,964748737388;30300,58441372057;12,3388243750246;10000,0;7272,140259292936;3116,631539696973;5194,385899494955;3116,631539696973;2077,754359797982
2020-01-03 01:50:00;0,0;279,25;0,0;0;10777,54359797982;21643,27458122898;8657,309832491592;17314,619664983184;8657,309832491592;865,7309832491592;5194,385899494955;3462,9239329966367;3462,9239329966367;12985,964748737388;30300,58441372057;12,3388243750246;10000,0;7272,140259292936;3116,631539696973;5194,385899494955;3116,631539696973;2077,754359797982
2020-01-03 02:00:00;0,0;279,25;0,0;0;10777,54359797982;21643,27458122898;8657,309832491592;17314,619664983184;8657,309832491592;865,7309832491592;5194,385899494955;3462,9239329966367;3462,9239329966367;12985,964748737388;30300,58441372057;12,3388243750246;10000,0;7272,140259292936;3116,631539696973;5194,385899494955;3116,631539696973;2077,754359797982
2020-01-03 02:10:00;0,0;279,25;0,0;0;10777,54359797982;21643,27458122898;8657,309832491592;17314,619664983184;8657,309832491592;865,7309832491592;5194,385899494955;3462,9239329966367;3462,9239329966367;12985,964748737388;30300,58441372057;12,3388243750246;10000,0;7272,140259292936;3116,631539696973;5194,385899494955;3116,631539696973;2077,754359797982
2020-01-03 02:20:00;0,0;279,45;0,0;0;10101,386770652607;20938,944552763132;8375,577821105253;16751,155642210506;8375,577821105253;837,5577821105253;5025,346692663152;3350,231128442101;3350,231128442101;12563,36673165788;29314,522373868385;12,503977652223352;10000,0;7035,4853697284125;3015,208015597891;5025,346692663152;3015,208015597891;2010,1386770652607
2020-01-03 02:30:00;0,0;279,55;0,0;0;9766,713449347299;20590,32650973677;8236,130603894708;16472,261207789415;8236,130603894708;823,6130603894708;4941,678362336825;3294,452241557883;3294,452241557883;12354,195905842062;28826,457113631477;12,585722587082692;10000,0;6918,3497072715545;2965,007017402095;4941,678362336825;2965,007017402095;1976,6713449347299
2020-01-03 02:40:00;0,0;279,65;0,0;0;9434,326406069158;20244,09000632204;8097,636002528816;16195,272005057632;8097,636002528816;809,7636002528816;4858,5816015172895;3239,0544010115264;3239,0544010115264;12146,454003793224;28341,726008850856;12,666909091865588;10000,0;6802,014242124205;2915,1489609103737;4858,5816015172895;2915,1489609103737;1943,4326406069158
2020-01-03 02:50:00;0,0;279,85;0,0;0;8776,459850028914;19558,81234378012;7823,5249375120475;15647,049875024095;7823,5249375120475;782,3524937512047;4694,1149625072285;3129,409975004819;3129,409975004819;11735,287406268071;27382,337281292166;12,827594916955874;10000,0;6571,76094751012;2816,468977504337;4694,1149625072285;2816,468977504337;1877,6459850028914
2020-01-03 03:00:00;0,0;279,95;0,0;0;8451,004704982915;19219,796567690537;7687,918627076215;15375,83725415243;7687,918627076215;768,7918627076215;4612,751176245729;3075,167450830486;3075,167450830486;11531,877940614322;26907,71519476675;12,907088285377533;10000,0;6457,85164674402;2767,6507057474373;4612,751176245729;2767,6507057474373;1845,1004704982915
2020-01-03 03:10:00;0,0;280,15;0,0;0;7807,111658874783;18549,074644661232;7419,629857864493;14839,259715728986;7419,629857864493;741,9629857864493;4451,777914718696;2967,851943145797;2967,851943145797;11129,44478679674;25968,704502525725;13,064361039910828;10000,0;6232,489080606174;2671,0667488312174;4451,777914718696;2671,0667488312174;1780,7111658874783
2020-01-03 03:20:00;0,0;280,15;0,0;0;7807,111658874783;18549,074644661232;7419,629857864493;14839,259715728986;7419,629857864493;741,9629857864493;4451,777914718696;2967,851943145797;2967,851943145797;11129,44478679674;25968,704502525725;13,064361039910828;10000,0;6232,489080606174;2671,0667488312174;4451,777914718696;2671,0667488312174;1780,7111658874783
2020-01-03 03:30:00;0,0;280,25;0,0;0;7488,698172480508;18217,393929667196;7286,957571866878;14573,915143733757;7286,957571866878;728,6957571866878;4372,174543120127;2914,7830287467514;2914,7830287467514;10930,436357800318;25504,351501534074;13,142134462668633;10000,0;6121,044360368178;2623,3047258720762;4372,174543120127;2623,3047258720762;1748,8698172480508
2020-01-03 03:40:00;0,0;280,35;0,0;0;7172,656333343184;17888,183680565817;7155,273472226327;14310,546944452653;7155,273472226327;715,5273472226327;4293,164083335796;2862,1093888905307;2862,1093888905307;10732,91020833949;25043,457152792143;13,219328603666622;10000,0;6010,429716670114;2575,8984500014776;4293,164083335796;2575,8984500014776;1717,2656333343184
